device_type,zone_id,protocol,mqtt_msg_type,src_port,dst_port,packet_size,packets_per_second,connection_duration,bytes_transferred,unique_dst_ips_contacted,avg_request_interval,syn_flag_count,rst_flag_count,failed_login_attempts,is_encrypted,mac_ip_mismatch,signal_preemption_request,gps_deviation_km,hour_of_day,day_type,label
ambulance_tracker,downtown,HTTPS,none,2052,443,129,3.809,52.96,19398,2,48.637,1,0,1,1,0,0,0.077,1,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,33278,1883,102,3.88,77.19,12348,2,91.69,1,0,0,1,0,0,0.0,15,weekend,normal
ambulance_tracker,downtown,HTTPS,none,29384,443,191,3.578,55.62,6548,1,149.094,0,1,0,1,0,0,0.073,21,weekend,normal
ambulance_tracker,downtown,HTTPS,none,53536,443,293,0.67,37.82,52411,1,30.251,0,0,0,1,1,0,3.919,5,weekday,spoofing
traffic_camera,arterial_road,TCP,none,9216,8080,1156,11.046,116.44,459286,2,224.595,1,0,0,1,0,0,0.0,18,weekday,normal
dispatch_server,downtown,HTTPS,none,23492,443,551,14.107,71.29,100154,2,21.099,0,1,0,1,0,0,0.0,14,weekday,normal
dispatch_server,downtown,HTTPS,none,24529,443,815,8.06,123.84,152526,1,640.748,1,0,0,0,0,1,0.0,4,weekend,normal
traffic_camera,downtown,TCP,none,52052,8080,1369,18.119,69.78,361085,1,102.898,1,0,0,1,0,0,0.0,17,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,38207,443,310,3.282,65.8,40453,2,123.442,0,0,0,0,1,0,1.806,1,weekday,spoofing
signal_controller,arterial_road,MQTT,subscribe,9352,1883,120,3.44,279.91,4858,1,63.59,2,0,0,1,0,0,0.0,20,weekday,normal
traffic_camera,residential,TCP,none,28267,8080,1022,16.783,141.03,435264,1,331.24,0,0,2,1,0,0,0.0,14,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,12791,443,687,10.209,10.16,15066,1,153.127,1,0,0,1,0,0,0.0,12,weekday,normal
traffic_camera,residential,TCP,none,28796,8080,1486,15.012,87.44,491452,2,5.613,1,0,1,1,0,0,0.0,17,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,50079,443,530,10.985,113.45,185954,1,111.988,0,0,0,1,0,0,0.0,19,weekday,normal
dispatch_server,downtown,HTTPS,none,59497,443,702,16.728,77.28,119349,2,90.245,0,0,1,1,0,1,0.0,17,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,27678,443,295,2.58,64.15,51166,1,183.256,1,0,0,0,1,1,11.617,13,weekday,spoofing
traffic_camera,residential,TCP,none,41569,18276,181,12.294,0.36,104,41,1.097,2,1,0,1,0,0,0.0,20,weekday,port_scan
dispatch_server,hospital_zone,HTTPS,none,53537,443,316,2.409,20.76,145860,1,48.336,0,0,0,1,0,0,0.0,15,weekday,normal
ambulance_tracker,downtown,HTTPS,none,61942,443,123,1.328,19.71,15152,1,34.919,1,0,0,1,0,0,0.087,10,weekend,normal
traffic_camera,arterial_road,TCP,none,25234,8080,753,16.258,288.81,425405,1,49.552,0,0,0,1,0,0,0.0,6,weekday,normal
traffic_camera,downtown,TCP,none,33077,8080,1166,17.714,69.22,129711,1,39.093,2,0,0,0,0,0,0.0,3,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,33779,1883,121,4.163,291.45,1138,1,64.211,1,0,0,1,0,0,0.0,2,weekday,normal
dispatch_server,downtown,HTTPS,none,25050,443,531,5.067,171.58,58267,1,84.875,0,1,0,1,0,0,0.0,20,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,11873,443,269,0.525,28.44,24533,2,30.116,0,0,0,1,0,0,0.061,14,weekday,normal
signal_controller,downtown,MQTT,subscribe,47835,1883,1369,468.892,2.37,11701,2,0.1916,844,164,0,0,0,0,0.0,7,weekday,ddos
ambulance_tracker,downtown,HTTPS,none,53552,443,289,2.472,16.07,12730,4,55.838,0,0,0,1,0,0,0.01,17,weekday,normal
traffic_camera,downtown,TCP,none,41954,8080,1398,11.582,138.6,532621,2,164.357,0,0,1,1,0,0,0.0,10,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,16387,443,819,14.893,135.64,51441,1,10.305,1,2,0,1,0,0,0.0,12,weekday,normal
traffic_camera,downtown,TCP,none,49743,8080,1233,10.293,122.88,243491,2,285.397,0,3,0,1,0,0,0.0,3,weekday,normal
ambulance_tracker,downtown,HTTPS,none,32009,443,276,5.663,82.31,25333,1,94.278,2,0,0,0,1,0,3.402,3,weekday,spoofing
traffic_camera,arterial_road,TCP,none,12735,8080,933,7.801,299.09,90353,1,142.874,0,0,0,1,0,0,0.0,20,weekday,normal
signal_controller,downtown,MQTT,subscribe,32304,1883,403,5.042,5.77,14267,1,6.857,0,0,0,0,0,1,0.0,1,weekend,command_injection
signal_controller,arterial_road,MQTT,subscribe,49063,1883,134,2.312,146.3,5546,1,96.54,1,0,0,1,0,0,0.0,23,weekday,normal
ambulance_tracker,downtown,HTTPS,none,1764,443,182,1.182,49.76,5914,3,143.012,0,0,0,1,0,0,0.105,6,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,14231,443,235,3.778,78.42,958,3,14.087,1,0,0,1,0,0,0.027,4,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,32927,443,411,17.348,153.83,103520,2,63.354,2,0,0,1,0,0,0.0,20,weekend,normal
ambulance_tracker,arterial_road,HTTPS,none,42683,443,171,2.915,58.55,17038,2,70.346,2,1,0,1,0,1,0.031,9,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,57504,1883,128,0.971,209.26,10735,1,62.157,0,0,0,1,0,0,0.0,16,weekend,normal
dispatch_server,downtown,HTTPS,none,14242,443,608,2.133,2.64,1777,2,0.966,0,0,22,1,0,0,0.0,16,weekend,brute_force
traffic_camera,hospital_zone,TCP,none,60593,8080,958,24.612,211.98,469433,2,442.873,0,0,0,0,0,0,0.0,10,weekend,normal
signal_controller,residential,MQTT,subscribe,16673,1883,210,1.783,86.48,7416,2,70.122,1,0,0,1,0,0,0.0,14,weekday,normal
ambulance_tracker,downtown,HTTPS,none,10084,443,167,2.06,35.79,10165,2,159.368,0,0,0,1,0,0,0.007,20,weekend,normal
ambulance_tracker,downtown,HTTPS,none,17609,443,158,5.443,72.28,36455,1,47.873,0,1,0,0,1,1,12.332,11,weekend,spoofing
dispatch_server,hospital_zone,HTTPS,none,3613,40921,145,9.791,2.31,741,114,0.8655,1,1,0,1,0,0,0.0,5,weekday,port_scan
dispatch_server,hospital_zone,HTTPS,none,53904,443,454,9.494,120.2,67812,2,16.471,1,0,0,1,0,0,0.0,0,weekday,normal
signal_controller,residential,MQTT,subscribe,49415,1883,243,1.342,70.43,12173,3,29.201,2,1,0,1,0,0,0.0,1,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,24720,443,101,2.615,28.81,3577,1,66.307,0,0,0,1,0,0,0.087,3,weekday,normal
signal_controller,downtown,MQTT,subscribe,9308,1883,185,3.165,200.63,12336,2,289.184,2,0,0,0,0,0,0.0,13,weekday,normal
dispatch_server,downtown,HTTPS,none,16865,443,229,6.025,84.61,85716,1,152.799,1,1,0,0,0,0,0.0,11,weekday,normal
dispatch_server,downtown,HTTPS,none,39579,16323,190,14.704,1.15,2151,19,0.513,0,0,0,1,0,0,0.0,22,weekend,port_scan
ambulance_tracker,hospital_zone,HTTPS,none,17011,443,146,2.725,18.63,7316,2,64.337,0,0,0,1,0,0,0.112,12,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,26506,443,309,1.231,53.32,24787,2,404.455,0,0,0,1,0,0,0.094,1,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,37553,443,542,4.175,136.82,182740,2,480.551,0,0,0,1,0,0,0.0,17,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,14483,443,166,1.032,89.68,15817,3,31.569,1,0,0,0,1,1,5.311,20,weekend,spoofing
signal_controller,hospital_zone,MQTT,subscribe,12026,1883,231,2.911,172.37,11207,1,234.262,0,0,0,1,0,0,0.0,23,weekday,normal
dispatch_server,downtown,HTTPS,none,23602,22,838,6.162,2.51,835,3,0.463,1,2,12,1,0,0,0.0,19,weekend,brute_force
traffic_camera,downtown,TCP,none,61549,8080,1277,23.537,215.44,353352,2,13.528,0,0,0,1,0,0,0.0,19,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,4832,443,209,5.149,34.28,10555,3,503.545,2,0,0,0,1,1,11.056,7,weekday,spoofing
ambulance_tracker,hospital_zone,HTTPS,none,63261,443,181,3.651,45.59,12264,3,16.397,0,0,0,1,0,0,0.048,19,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,57636,443,133,5.543,23.32,44440,1,107.063,0,1,0,0,1,1,2.121,7,weekend,spoofing
traffic_camera,arterial_road,TCP,none,60208,59493,156,8.387,2.11,868,105,0.9661,0,0,1,1,0,0,0.0,14,weekday,port_scan
traffic_camera,residential,TCP,none,7376,8080,1363,6.658,188.04,164900,1,198.027,0,0,0,1,0,0,0.0,9,weekend,normal
ambulance_tracker,downtown,HTTPS,none,64471,443,297,3.129,13.41,37951,1,48.165,3,0,0,0,1,0,3.402,8,weekday,spoofing
ambulance_tracker,hospital_zone,HTTPS,none,41300,443,229,1.27,21.78,2543,1,444.149,0,0,0,1,1,0,1.674,21,weekday,spoofing
signal_controller,downtown,MQTT,subscribe,14884,1883,207,3.538,202.9,10808,2,120.201,0,0,0,0,0,0,0.0,8,weekday,normal
ambulance_tracker,downtown,HTTPS,none,13554,443,156,1.237,65.61,1628,1,72.891,0,0,0,1,0,0,0.105,21,weekday,normal
signal_controller,downtown,MQTT,subscribe,2291,1883,168,3.857,256.8,12195,1,45.589,1,0,0,1,0,0,0.0,5,weekday,normal
dispatch_server,downtown,HTTPS,none,25648,443,505,12.771,173.02,152511,2,196.713,1,0,0,1,0,0,0.0,4,weekday,normal
dispatch_server,downtown,HTTPS,none,45429,443,242,17.225,119.33,59021,2,311.881,1,1,0,1,0,0,0.0,18,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,42771,443,238,3.717,89.73,1922,1,118.419,0,0,0,1,0,0,0.017,10,weekday,normal
traffic_camera,residential,TCP,none,31903,8080,1148,21.768,161.63,489267,2,51.15,0,0,0,1,0,0,0.0,14,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,20721,443,194,0.812,25.68,2793,2,181.154,1,0,0,1,0,0,0.046,17,weekday,normal
signal_controller,downtown,MQTT,subscribe,7430,1883,237,3.66,118.62,1736,1,136.724,0,0,0,1,0,0,0.0,23,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,38737,1883,81,3.634,212.06,13771,1,127.844,0,0,0,0,0,0,0.0,10,weekend,normal
ambulance_tracker,hospital_zone,HTTPS,none,15398,443,303,2.707,42.95,11362,2,31.178,0,1,0,1,0,1,0.026,20,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,25923,22,704,2.46,4.75,3281,2,0.434,1,0,55,1,0,0,0.0,9,weekend,brute_force
signal_controller,hospital_zone,MQTT,subscribe,57688,1883,144,3.344,238.01,11101,2,19.964,3,0,0,1,0,0,0.0,11,weekend,normal
traffic_camera,arterial_road,TCP,none,14858,8080,1000,9.327,273.79,203135,1,16.284,0,0,0,1,0,0,0.0,15,weekday,normal
ambulance_tracker,downtown,HTTPS,none,21022,443,202,3.455,74.21,3855,1,111.539,2,0,0,1,0,0,0.085,23,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,16569,443,379,8.079,174.44,130785,2,45.862,0,0,0,1,0,0,0.0,0,weekend,normal
signal_controller,residential,MQTT,subscribe,5411,1883,176,5.739,282.17,3624,1,39.205,1,0,0,1,0,0,0.0,23,weekend,normal
traffic_camera,residential,TCP,none,46142,8080,1426,20.834,229.97,351894,3,334.998,0,0,1,1,0,0,0.0,18,weekend,normal
ambulance_tracker,downtown,HTTPS,none,62539,443,141,0.658,37.28,24000,1,110.087,1,1,0,1,0,1,0.072,18,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,54998,443,483,6.189,33.17,76662,1,65.899,1,0,0,1,0,0,0.0,19,weekend,normal
traffic_camera,downtown,TCP,none,14278,8080,1263,10.199,39.22,131172,1,46.116,1,0,0,0,0,0,0.0,23,weekday,normal
ambulance_tracker,downtown,HTTPS,none,48279,443,247,1.903,22.67,19854,2,354.475,2,0,0,1,0,0,0.109,9,weekday,normal
traffic_camera,residential,TCP,none,64419,8080,1049,5.59,43.55,162230,1,362.237,1,0,0,1,0,0,0.0,13,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,32674,443,257,3.829,40.72,48874,1,139.956,0,0,0,1,1,0,9.386,22,weekday,spoofing
traffic_camera,arterial_road,TCP,none,48769,8080,61,299.428,3.97,485166,2,0.3401,462,351,0,0,0,0,0.0,22,weekday,ddos
signal_controller,hospital_zone,MQTT,subscribe,43839,1883,1253,490.854,3.35,1090,2,0.1484,917,234,1,0,0,0,0.0,5,weekday,ddos
signal_controller,arterial_road,MQTT,subscribe,36827,1883,177,3.993,281.33,4112,1,31.827,2,0,1,0,0,0,0.0,14,weekend,normal
signal_controller,hospital_zone,MQTT,subscribe,17631,1883,189,2.804,142.2,6654,1,3.415,0,0,1,1,0,1,0.0,20,weekend,normal
signal_controller,downtown,MQTT,subscribe,44689,1883,141,0.512,117.83,11576,2,185.861,0,0,0,1,0,0,0.0,23,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,28343,1883,160,0.63,232.64,10693,2,63.325,1,0,0,0,0,0,0.0,1,weekday,normal
signal_controller,downtown,MQTT,subscribe,42527,1883,75,414.459,2.48,2633,2,0.0344,1093,250,0,0,0,0,0.0,4,weekday,ddos
signal_controller,arterial_road,MQTT,subscribe,36535,1883,120,3.803,140.2,9266,1,243.464,0,0,0,0,0,0,0.0,8,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,41722,443,543,13.424,81.96,128280,2,308.32,0,0,0,0,0,0,0.0,6,weekday,normal
signal_controller,downtown,MQTT,subscribe,35948,1883,767,1.031,0.9,9927,1,13.357,1,0,0,0,0,1,0.0,0,weekday,command_injection
ambulance_tracker,hospital_zone,HTTPS,none,39604,443,253,2.828,53.71,10176,1,102.149,0,0,0,1,0,0,0.123,18,weekend,normal
ambulance_tracker,downtown,HTTPS,none,49533,443,195,3.74,79.45,15286,2,30.522,0,0,0,0,1,1,13.933,8,weekday,spoofing
dispatch_server,hospital_zone,HTTPS,none,46498,443,847,11.642,5.13,6775,1,0.891,0,0,55,1,0,0,0.0,18,weekend,brute_force
dispatch_server,downtown,HTTPS,none,39966,64363,125,15.491,1.37,1977,104,0.8988,1,0,0,1,0,0,0.0,1,weekday,port_scan
dispatch_server,downtown,HTTPS,none,53027,443,419,17.877,138.69,146570,2,463.303,0,0,0,1,0,0,0.0,11,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,43970,443,717,9.632,107.04,197537,1,179.721,1,1,0,1,0,1,0.0,8,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,11933,443,723,18.071,139.18,106152,2,10.621,0,0,0,1,0,0,0.0,11,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,43795,1883,200,4.568,233.85,11201,1,33.009,0,0,0,1,0,0,0.0,19,weekday,normal
traffic_camera,residential,TCP,none,10501,8080,1191,17.385,179.52,345287,1,5.687,0,0,0,1,0,0,0.0,3,weekday,normal
traffic_camera,hospital_zone,TCP,none,53306,8080,1226,9.652,107.76,91951,3,519.562,0,0,0,0,0,0,0.0,17,weekday,normal
dispatch_server,downtown,HTTPS,none,38345,46317,49,7.197,1.59,2478,49,0.5096,1,0,0,1,0,0,0.0,13,weekday,port_scan
signal_controller,arterial_road,MQTT,subscribe,42267,1883,223,4.796,138.34,1129,1,40.411,4,0,0,0,0,0,0.0,3,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,58131,443,662,12.802,15.06,142168,2,141.872,0,0,0,1,0,0,0.0,3,weekend,normal
traffic_camera,downtown,TCP,none,13438,8080,1019,23.437,155.31,400696,2,36.102,0,0,0,1,0,0,0.0,6,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,56430,59618,173,10.656,1.92,1168,45,0.0271,0,1,0,1,0,0,0.0,11,weekday,port_scan
dispatch_server,hospital_zone,HTTPS,none,57633,22,233,8.599,3.52,7129,2,2.129,1,0,56,1,0,0,0.0,3,weekday,brute_force
traffic_camera,residential,TCP,none,22610,8080,1224,7.914,298.41,481462,1,62.857,0,0,0,1,0,0,0.0,14,weekend,normal
signal_controller,arterial_road,MQTT,subscribe,27642,1883,109,3.883,192.35,547,2,14.538,0,0,0,0,0,1,0.0,13,weekend,normal
traffic_camera,downtown,TCP,none,2060,8080,796,11.63,273.41,277680,1,29.424,1,0,0,1,0,0,0.0,10,weekday,normal
traffic_camera,downtown,TCP,none,53362,8080,1001,7.032,188.96,390168,4,91.186,0,0,0,1,0,0,0.0,9,weekend,normal
traffic_camera,arterial_road,TCP,none,48438,8080,1484,21.25,46.51,172774,3,72.198,0,0,0,1,0,0,0.0,3,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,52381,443,379,13.174,26.22,86797,2,5.505,1,0,0,0,0,0,0.0,20,weekday,normal
signal_controller,hospital_zone,MQTT,subscribe,41617,1883,176,2.473,239.12,13222,1,228.573,0,0,0,1,0,0,0.0,16,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,17150,443,485,1.372,3.64,2152,2,2.948,1,0,54,1,0,0,0.0,17,weekend,brute_force
dispatch_server,downtown,HTTPS,none,38791,443,729,2.087,82.58,57991,2,195.299,0,0,0,0,0,0,0.0,15,weekday,normal
traffic_camera,hospital_zone,TCP,none,55108,8080,750,13.323,237.23,539868,2,23.31,0,2,0,1,0,0,0.0,5,weekend,normal
traffic_camera,residential,TCP,none,9497,8080,702,7.615,101.99,432237,1,177.96,2,0,0,1,0,0,0.0,14,weekday,normal
dispatch_server,downtown,HTTPS,none,44767,443,804,14.07,20.72,33964,1,205.191,1,0,0,1,0,0,0.0,23,weekday,normal
traffic_camera,downtown,TCP,none,30992,8080,771,17.052,182.24,571568,2,52.673,0,0,0,1,0,0,0.0,1,weekend,normal
ambulance_tracker,arterial_road,HTTPS,none,31864,443,255,1.816,69.05,11063,1,279.062,0,0,0,1,0,0,0.084,6,weekday,normal
ambulance_tracker,downtown,HTTPS,none,50606,443,318,0.974,36.75,10170,1,214.182,1,0,0,1,0,1,0.002,15,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,13470,443,465,8.933,64.33,68945,1,3.422,0,0,1,1,0,0,0.0,0,weekday,normal
traffic_camera,residential,TCP,none,6926,8080,1318,579.432,3.95,548046,1,0.1314,1089,348,0,0,0,0,0.0,7,weekend,ddos
traffic_camera,downtown,TCP,none,43074,8080,1297,8.027,179.12,179694,1,297.192,0,0,0,1,0,0,0.0,18,weekday,normal
traffic_camera,residential,TCP,none,26182,8080,860,22.939,171.05,495762,1,14.844,1,0,0,1,0,0,0.0,3,weekend,normal
dispatch_server,downtown,HTTPS,none,58881,12899,194,16.381,0.13,1201,80,0.1369,0,0,0,1,0,0,0.0,11,weekday,port_scan
signal_controller,hospital_zone,MQTT,subscribe,36096,1883,176,4.009,93.69,752,1,4.005,0,0,1,1,0,1,0.0,6,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,2744,443,176,1.522,46.83,4565,1,120.378,2,1,0,1,0,0,0.055,12,weekday,normal
signal_controller,downtown,MQTT,subscribe,37353,1883,157,1.502,189.53,11212,1,410.119,0,0,0,1,0,0,0.0,3,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,12274,1883,138,2.164,143.75,3083,1,20.446,2,1,0,1,0,0,0.0,11,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,21130,26093,153,17.726,1.79,366,34,0.0311,0,0,0,1,0,0,0.0,19,weekday,port_scan
traffic_camera,hospital_zone,TCP,none,4367,8080,1197,24.545,125.64,404836,2,290.174,2,0,0,1,0,0,0.0,9,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,51241,443,803,15.98,104.5,144283,1,25.402,1,0,1,1,0,0,0.0,21,weekend,normal
signal_controller,downtown,MQTT,subscribe,40456,1883,1396,160.039,3.35,5860,2,0.3565,773,221,0,0,0,1,0.0,14,weekday,ddos
signal_controller,downtown,MQTT,subscribe,18067,1883,1347,495.783,2.4,5021,2,0.2937,529,117,0,0,0,0,0.0,2,weekday,ddos
dispatch_server,hospital_zone,HTTPS,none,16775,22,742,7.223,0.97,1344,3,0.58,0,0,13,1,0,0,0.0,9,weekend,brute_force
signal_controller,arterial_road,MQTT,subscribe,34568,1883,247,0.666,144.17,1908,2,304.161,0,0,1,1,0,0,0.0,9,weekday,normal
signal_controller,downtown,MQTT,subscribe,19860,1883,873,0.617,16.91,29332,2,8.921,0,0,4,1,0,1,0.0,22,weekday,command_injection
signal_controller,residential,MQTT,subscribe,11249,1883,249,2.149,109.02,11016,1,171.182,1,1,0,1,0,0,0.0,0,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,51989,443,312,10.711,178.56,143037,1,3.219,1,1,0,0,0,0,0.0,13,weekday,normal
ambulance_tracker,downtown,HTTPS,none,15352,443,207,1.047,32.59,10072,1,28.236,0,0,0,1,0,0,0.116,20,weekday,normal
traffic_camera,downtown,TCP,none,60209,8080,58,280.396,1.33,214248,2,0.2455,531,313,0,0,0,0,0.0,2,weekday,ddos
traffic_camera,arterial_road,TCP,none,23866,8080,1298,7.087,223.01,476921,2,291.268,0,0,0,1,0,0,0.0,1,weekday,normal
dispatch_server,downtown,HTTPS,none,24271,443,601,12.152,166.69,94050,2,254.112,2,0,1,1,0,0,0.0,9,weekday,normal
traffic_camera,residential,TCP,none,36228,8080,769,8.622,101.9,543462,1,73.607,2,0,0,1,0,0,0.0,11,weekend,normal
traffic_camera,hospital_zone,TCP,none,5249,8080,711,9.225,178.33,262157,3,51.721,0,0,0,0,0,0,0.0,3,weekday,normal
traffic_camera,arterial_road,TCP,none,63134,8080,1494,10.388,206.81,81213,3,6.413,0,1,0,1,0,0,0.0,7,weekday,normal
traffic_camera,downtown,TCP,none,37324,8080,1156,18.914,246.58,493300,2,17.86,0,0,0,1,0,0,0.0,14,weekday,normal
dispatch_server,hospital_zone,HTTPS,none,65039,22,584,3.422,5.35,7752,1,0.446,1,0,24,1,0,0,0.0,11,weekday,brute_force
dispatch_server,hospital_zone,HTTPS,none,60851,443,547,7.521,89.46,47759,1,56.457,1,1,0,1,0,0,0.0,8,weekday,normal
dispatch_server,downtown,HTTPS,none,20145,443,496,12.167,145.02,31304,2,39.034,0,1,0,1,0,0,0.0,14,weekend,normal
ambulance_tracker,downtown,HTTPS,none,55394,443,312,2.133,84.66,24951,1,11.113,0,0,0,1,0,0,0.088,14,weekday,normal
dispatch_server,downtown,HTTPS,none,31725,443,634,9.447,87.28,61610,1,105.86,0,0,0,1,0,0,0.0,22,weekday,normal
traffic_camera,arterial_road,TCP,none,20078,8080,80,462.704,2.8,209026,2,0.3126,811,280,0,0,0,0,0.0,10,weekday,ddos
dispatch_server,downtown,HTTPS,none,62799,443,448,4.727,87.03,92863,2,50.045,0,0,0,1,0,0,0.0,4,weekend,normal
signal_controller,arterial_road,MQTT,subscribe,12614,1883,234,1.998,287.15,7743,1,441.872,0,0,0,1,0,0,0.0,17,weekday,normal
ambulance_tracker,downtown,HTTPS,none,14220,443,193,3.333,17.85,13044,1,6.922,0,0,0,1,0,0,0.055,19,weekend,normal
traffic_camera,arterial_road,TCP,none,12171,8080,1125,17.6,275.97,202425,2,2.675,1,0,0,1,0,0,0.0,11,weekday,normal
dispatch_server,downtown,HTTPS,none,57341,22,841,4.585,0.48,3669,1,2.919,0,0,56,1,0,0,0.0,15,weekend,brute_force
signal_controller,arterial_road,MQTT,subscribe,58828,1883,183,4.433,194.62,3121,3,146.103,0,1,0,0,0,0,0.0,23,weekend,normal
dispatch_server,hospital_zone,HTTPS,none,21006,443,423,16.84,5.91,26534,4,9.663,0,1,3,0,0,1,0.0,3,weekend,command_injection
traffic_camera,downtown,TCP,none,59809,8080,1110,22.203,222.11,265503,2,29.975,1,0,0,0,0,0,0.0,21,weekday,normal
signal_controller,arterial_road,MQTT,subscribe,34607,1883,183,4.75,91.54,12578,2,19.747,2,0,0,1,0,0,0.0,22,weekday,normal
signal_controller,residential,MQTT,subscribe,56621,1883,122,5.258,180.88,10192,1,22.072,1,0,0,1,0,1,0.0,12,weekday,normal
traffic_camera,hospital_zone,TCP,none,60503,8080,47,237.934,3.4,170606,1,0.3111,1135,399,0,0,0,0,0.0,15,weekday,ddos
traffic_camera,hospital_zone,TCP,none,27610,8080,1315,17.098,209.1,198334,2,91.392,0,0,0,1,0,0,0.0,19,weekend,normal
ambulance_tracker,hospital_zone,HTTPS,none,34976,443,284,1.955,30.42,19491,2,72.204,0,0,0,1,0,0,0.05,7,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,3964,443,265,0.727,32.64,49505,1,33.308,0,0,0,1,1,1,10.952,21,weekday,spoofing
traffic_camera,residential,TCP,none,30078,8080,1383,162.832,1.49,111854,1,0.1495,1043,249,0,0,0,0,0.0,14,weekday,ddos
signal_controller,downtown,MQTT,subscribe,29685,1883,45,447.327,0.62,12649,2,0.3427,277,154,0,0,0,0,0.0,5,weekday,ddos
dispatch_server,hospital_zone,HTTPS,none,53092,443,225,4.388,100.75,22587,1,24.779,0,0,0,1,0,0,0.0,3,weekday,normal
traffic_camera,downtown,TCP,none,56780,8080,817,9.198,67.25,486923,1,13.117,0,0,0,0,0,0,0.0,7,weekday,normal
traffic_camera,downtown,TCP,none,52098,8080,1148,17.514,158.52,578989,3,152.562,3,0,0,1,0,0,0.0,13,weekday,normal
ambulance_tracker,hospital_zone,HTTPS,none,37861,443,220,0.806,45.42,52413,2,115.202,1,0,0,0,1,1,11.917,16,weekday,spoofing
dispatch_server,hospital_zone,HTTPS,none,33661,443,548,12.058,37.55,33696,2,22.293,0,1,0,1,0,0,0.0,11,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,35161,443,113,3.416,12.19,4148,2,93.393,1,0,0,0,0,1,0.193,18,weekday,normal
ambulance_tracker,arterial_road,HTTPS,none,56653,443,236,0.731,50.42,26354,1,207.52,1,0,0,1,1,1,5.438,10,weekday,spoofing
dispatch_server,downtown,HTTPS,none,53233,443,820,18.285,148.79,31771,1,36.941,0,0,0,1,0,1,0.0,4,weekday,normal
dispatch_server,downtown,HTTPS,none,50412,443,276,13.752,10.31,20490,4,7.904,1,2,5,0,0,1,0.0,1,weekday,command_injection
signal_controller,arterial_road,MQTT,subscribe,35702,1883,222,3.972,80.49,9589,1,67.053,0,1,0,1,0,0,0.0,23,weekday,normal
ambulance_tracker,downtown,HTTPS,none,18702,443,119,5.644,29.35,42595,3,55.353,0,1,0,0,1,1,2.42,3,weekday,spoofing
traffic_camera,residential,TCP,none,46161,8080,73,325.408,1.47,421120,2,0.2136,413,287,0,0,0,0,0.0,10,weekend,ddos
